station_abbr;reference_timestamp;ths2dymn;ths2dymx;ths200m0;th9120mv;th91dnmv;th91dxmv;ths00nm0;pva2hsm0;ths25xm0;pv9120mv;ths00xm0;ths20nm0;thl200mx;phsstam0;thl200mn;ph9120mv;ths30xm0;xhs000m0;fhs010m0;fh9120mv;rhs001m0;ths35xm0;rhs150m0;rh9120mv;ghs000m0;gh9120mv;shs000m0;sh9120mv;xhs00om0;xhs012m0
JUN;01.12.1979 00:00;-15.5;-8.9;-12.8;-1.1;-1;-0.2;31;1.4;0;-0.2;31;0;-1.7;649.1;-23.6;-2.1;0;1016;;;;0;;;;;3608;60;0;768
JUN;01.01.1980 00:00;-18.5;-12.6;-16.2;-3.7;-3;-3.1;31;1;0;-0.4;31;0;-6;644.9;-26.2;-5.7;0;1123.2;;;;0;;;;;4691;67;0;875.2
JUN;01.02.1980 00:00;-15;-8.7;-12.6;0.7;1.3;1.5;29;1.1;0;-0.3;29;0;-2.8;651.8;-20;2.5;0;944.7;;;;0;;;;;8325;113;0;712.7
JUN;01.03.1980 00:00;-15;-9.7;-13;-1.4;-0.6;-1.1;31;1.2;0;-0.5;31;0;-4;644.6;-19.6;-6;0;1023.8;;;;0;;;;;8412;87;0;775.8
JUN;01.04.1980 00:00;-16.2;-10.5;-14.2;-4.8;-4.2;-4.2;30;1.2;0;-1;30;0;-1.8;648.3;-21.8;-3.3;0;1024.6;;;;0;;;;;7887;82;0;784.6
JUN;01.05.1980 00:00;-10.2;-4.9;-8.2;-3;-2.4;-2.8;31;2.3;0;-0.9;31;0;-2.2;650.4;-15.4;-6;0;873.7;;;;0;;;;;7418;81;0;625.7
JUN;01.06.1980 00:00;-7.9;-2.5;-5.4;-3.9;-3.9;-4.2;30;2.9;0;-1.2;26;0;2.7;656.1;-15.4;-4.7;0;762;;;;0;;;;;6620;65;0;522
JUN;01.07.1980 00:00;-5.6;0;-3;-3.4;-3.5;-3.4;27;3.3;0;-1.4;17;0;8.3;658.7;-11.4;-4.2;0;711.7;;;;0;;;;;8670;80;0;463.7
JUN;01.08.1980 00:00;-2.3;3.1;0;-0.6;-0.6;-0.4;23;3.8;0;-0.9;5;0;10.4;663.1;-9.7;-0.1;0;621;;;;0;;;;;13273;121;0;373
JUN;01.09.1980 00:00;-4.4;1.6;-1.5;0.9;0.3;1.1;27;2.8;0;-0.8;13;0;6.7;664;-11.2;3.9;0;646;;;;0;;;;;13602;130;0;406
JUN;01.10.1980 00:00;-10.1;-4.2;-7.1;-2.2;-2.7;-2;31;2;0;-0.8;27;0;3.4;653.2;-18.6;-4;0;841.2;;;;0;;;;;8029;92;0;593.2
JUN;01.11.1980 00:00;-13.3;-7;-10.5;-1.3;-1.5;-0.5;30;1.5;0;-0.5;26;0;1.9;650.7;-25.8;-1.7;0;913.5;;;;0;;;;;6081;96;0;673.5
JUN;01.12.1980 00:00;-18.1;-10.3;-14.7;-3;-3.6;-1.6;31;0.8;0;-0.8;31;0;-2.5;649.5;-28.5;-1.7;0;1077;;;;0;;;;;5659;94;0;829
JUN;01.01.1981 00:00;-18.5;-12;-15.6;-3.1;-3;-2.5;31;1;0;-0.4;31;0;-4.1;648;-29.1;-2.6;0;1104.8;;;;0;;;62;84;5479;78;0;856.8
JUN;01.02.1981 00:00;-16.9;-11.1;-14.6;-1.3;-0.6;-0.9;28;1;0;-0.4;28;0;-0.4;647.5;-25.1;-1.8;0;969.5;;;;0;;;135;117;10454;142;0;745.5
JUN;01.03.1981 00:00;-12.6;-7.5;-10.5;1.1;1.8;1.1;31;2.2;0;0.5;30;0;1.8;648.7;-23;-1.9;0;945.7;;;;0;;;152;84;5718;59;0;697.7
JUN;01.04.1981 00:00;-11.1;-5.9;-9.3;0.1;0.9;0.4;30;2.2;0;0;27;0;1.7;652.3;-19.2;0.7;0;878.1;;;;0;;;259;108;10016;105;0;638.1
JUN;01.05.1981 00:00;-9;-3.4;-6.8;-1.6;-1.2;-1.3;31;3;0;-0.2;26;0;4;652.8;-16.8;-3.6;0;830.2;;;;0;;;250;92;7499;82;0;582.2
JUN;01.06.1981 00:00;-4.8;-0.2;-3.1;-1.6;-0.8;-1.9;27;3.4;0;-0.7;14;0;7.6;660;-12.2;-0.8;0;691.6;;;;0;;;291;100;11047;109;0;451.6
JUN;01.07.1981 00:00;-3.7;0.7;-2.1;-2.5;-1.6;-2.7;29;3.8;0;-0.9;12;0;6.5;661.3;-9.7;-1.6;0;683.7;;;;0;;;260;95;8232;76;0;435.7
JUN;01.08.1981 00:00;-2;2.9;-0.4;-1;-0.3;-0.6;22;3.5;0;-1.2;5;0;8.6;663.6;-8.3;0.4;0;632;;;;0;;;286;120;14718;134;0;384
JUN;01.09.1981 00:00;-4.1;-0.6;-2.9;-0.5;0.6;-1.1;29;3.9;0;0.3;16;0;4.8;659.9;-9.9;-0.2;0;686;6.2;111;;0;;;158;81;5679;54;0;446
JUN;01.10.1981 00:00;-9.8;-5;-7.5;-2.6;-2.4;-2.8;31;2.9;0;0.1;29;0;0.9;653.7;-19.6;-3.5;0;852.3;7.1;109;;0;;;95;74;4952;57;0;604.3
JUN;01.11.1981 00:00;-13.3;-8.4;-11.2;-2;-1.5;-1.9;30;1.6;0;-0.4;29;0;1.1;656.6;-22.1;4.2;0;935.1;8.5;112;;0;;;92;117;9294;146;0;695.1
JUN;01.12.1981 00:00;-18.3;-12.2;-15.7;-4;-3.8;-3.5;31;1.3;0;-0.3;31;0;-7.5;638.2;-25.8;-13;0;1107.1;9.7;123;;0;;;40;67;2356;39;0;859.1
JUN;01.01.1982 00:00;-14.2;-10.4;-12.8;-0.3;1.3;-0.9;31;1.7;0;0.3;31;0;-1.3;650.8;-21.5;0.2;0;1015.9;8.4;109;;0;;;64;87;5464;78;0;767.9
JUN;01.02.1982 00:00;-15;-10;-13.1;0.2;1.3;0.2;28;1.4;0;0;28;0;-3.3;650.8;-26.7;1.5;0;927.2;7.1;95;;0;;;119;103;7469;102;0;703.2
JUN;01.03.1982 00:00;-17.7;-13;-14.7;-3.1;-3.3;-4.4;31;1.5;0;-0.2;31;0;-4;648.2;-22.5;-2.4;0;1074.6;8.4;115;;0;;;156;86;6950;72;0;826.6
JUN;01.04.1982 00:00;-13.4;-7.8;-10.8;-1.4;-1.4;-1.5;30;1.4;0;-0.8;30;0;-1.3;650.6;-20.9;-1;0;924;6.6;102;;0;;;286;119;14652;153;0;684
JUN;01.05.1982 00:00;-8.7;-2.9;-6.1;-0.9;-0.9;-0.8;31;2.5;0;-0.7;23;0;3.1;658.1;-18.7;1.7;0;808.6;6;100;;0;;;294;108;12457;136;0;560.6
JUN;01.06.1982 00:00;-4.7;0.4;-2.4;-0.9;-0.7;-1.3;29;3.7;0;-0.4;11;0;6;659.8;-10.2;-1;0;672.6;5.8;109;;0;;;247;85;7695;76;0;432.6
JUN;01.07.1982 00:00;-1.1;3.7;0.8;0.4;1;0.3;19;4.5;0;-0.2;6;0;8.8;663.7;-5.6;0.8;0;594.2;5.4;106;;0;;;273;100;10319;95;0;346.2
JUN;01.08.1982 00:00;-3.3;2.1;-0.7;-1.3;-1.6;-1.4;26;3.9;0;-0.8;5;0;6.8;661.7;-10;-1.5;0;641.7;5.2;108;;0;;;232;97;9766;89;0;393.7
JUN;01.09.1982 00:00;-2.4;2.6;-0.3;2.1;2.3;2.1;25;3.6;0;0;5;0;8.5;663.1;-8.1;3;0;609.9;5.5;98;;0;;;212;109;13133;125;0;369.9
JUN;01.10.1982 00:00;-8.7;-3.4;-6.4;-1.5;-1.3;-1.2;31;2.3;0;-0.5;24;0;1.7;653.7;-15.8;-3.5;0;818;6.1;94;;0;;;130;101;8305;96;0;570
JUN;01.11.1982 00:00;-10.7;-5.7;-8.5;0.7;1.1;0.8;30;1.8;0;-0.2;28;0;2.1;653.6;-21.3;1.2;0;855.8;8.4;111;;0;;;74;94;6809;107;0;615.8
JUN;01.12.1982 00:00;-15.4;-9.2;-12.6;-0.9;-0.9;-0.5;31;1.6;0;0;31;0;-2.1;648.8;-24.5;-2.4;0;1011.7;8.2;104;;0;;;51;86;4835;80;0;763.7
JUN;01.01.1983 00:00;-14.1;-7;-10.9;1.6;1.4;2.5;31;1.4;0;0;31;0;-0.3;658.2;-26.4;7.6;0;959.3;9.7;126;;0;;;63;85;5818;83;0;711.3
JUN;01.02.1983 00:00;-19;-13.4;-16.5;-3.2;-2.7;-3.2;28;1;0;-0.4;28;0;-5.9;645.8;-25.3;-3.5;0;1021.3;7.1;95;;0;;;103;89;6844;93;0;797.3
JUN;01.03.1983 00:00;-13.7;-8;-11.3;0.3;0.7;0.6;31;1.5;0;-0.2;31;0;-0.6;651.6;-24;1;0;971.1;7.1;97;;0;;;180;99;9937;103;0;723.1
JUN;01.04.1983 00:00;-13.3;-7.6;-10.7;-1.3;-1.3;-1.3;30;2.2;0;0;30;0;-0.4;648.5;-23.1;-3.1;0;920.4;8.5;131;;0;;;184;77;3454;36;0;680.4
JUN;01.05.1983 00:00;-10.4;-5.5;-8.2;-3;-2.6;-3.4;31;2.6;0;-0.6;30;0;0.2;651;-15.4;-5.4;0;873.5;7.5;125;;0;;;216;79;5137;56;0;625.5
JUN;01.06.1983 00:00;-4.7;0.3;-2.4;-0.9;-0.7;-1.4;29;3.3;0;-0.8;13;0;8.2;661.4;-13.3;0.6;0;671.9;5;94;;0;;;274;94;10201;100;0;431.9
JUN;01.07.1983 00:00;0.6;5.3;2.7;2.3;2.7;1.9;11;4.5;0;-0.2;1;0;10.6;666;-9.3;3.1;0;537.1;4.4;86;;0;;;292;107;15458;142;0;289.1
JUN;01.08.1983 00:00;-2.7;2.2;-0.6;-1.2;-1;-1.3;28;4.3;0;-0.4;6;0;7.2;662.2;-10.5;-1;0;639;4.5;94;;0;;;221;93;7977;73;0;391
JUN;01.09.1983 00:00;-4.6;1.7;-1.6;0.8;0.1;1.2;28;3.1;0;-0.5;7;0;8.4;661.6;-12.9;1.5;0;648.7;6.6;118;;0;;;185;95;10515;100;0;408.7
JUN;01.10.1983 00:00;-7.6;-1.7;-4.9;0;-0.2;0.5;30;2.4;0;-0.4;21;0;5.8;660.8;-16;3.6;0;771.5;6.3;97;;0;;;137;106;10424;120;0;523.5
JUN;01.11.1983 00:00;-10.1;-4.7;-7.7;1.5;1.7;1.8;30;1.6;0;-0.4;27;0;0.9;654.4;-22.5;2;0;832;7.1;93;;0;;;89;113;9818;154;0;592
JUN;01.12.1983 00:00;-14.2;-7.5;-11.2;0.5;0.3;1.2;31;1.5;0;-0.1;30;0;1.6;651.7;-24.2;0.5;0;965.9;9;114;;0;;;61;102;7279;120;0;717.9
JUN;01.01.1984 00:00;-19;-10.8;-15.4;-2.9;-3.5;-1.3;31;1.3;0;-0.1;31;0;-1.5;646.3;-24.8;-4.3;0;1097.3;7.3;95;;0;;;48;65;2886;41;0;849.3
JUN;01.02.1984 00:00;-19.4;-13;-16.6;-3.3;-3.1;-2.8;29;1.1;0;-0.3;29;0;-7;646.8;-23.9;-2.5;0;1060.5;4.8;64;;0;;;99;86;6169;84;0;828.5
JUN;01.03.1984 00:00;-17.7;-11.8;-15;-3.4;-3.3;-3.2;31;1.1;0;-0.6;31;0;-6.4;645.6;-26;-5;0;1085.9;5.8;79;;0;;;189;104;11799;122;0;837.9
JUN;01.04.1984 00:00;-14.1;-7.6;-11.2;-1.8;-2.1;-1.3;30;1.3;0;-0.9;30;0;-0.6;650.8;-22.9;-0.8;0;935.7;5.8;89;;0;;;292;122;14926;156;0;695.7
JUN;01.05.1984 00:00;-10.8;-6.2;-8.9;-3.7;-3;-4.1;31;2.4;0;-0.8;31;0;-3.1;647.6;-14.8;-8.8;0;895.3;7.4;123;;0;;;227;83;4734;52;0;647.3
JUN;01.06.1984 00:00;-7;-1.8;-4.6;-3.1;-3;-3.5;30;3;0;-1.1;23;0;3.8;658.9;-11.6;-1.9;0;738.7;6.6;125;;0;;;287;99;9389;92;0;498.7
JUN;01.07.1984 00:00;-3.7;1.4;-1.4;-1.8;-1.6;-2;24;3.6;0;-1.1;8;0;8;663.6;-11.3;0.7;0;662.4;6.2;122;;0;;;270;99;11818;109;0;414.4
JUN;01.08.1984 00:00;-3.3;1.1;-1.5;-2.1;-1.6;-2.4;30;4;0;-0.7;7;0;6.4;661.9;-5.8;-1.3;0;667.8;5;104;;0;;;244;102;9906;90;0;419.8
JUN;01.09.1984 00:00;-7.4;-1.9;-5;-2.6;-2.7;-2.4;29;2.9;0;-0.7;20;0;5.2;655.5;-15.2;-4.6;0;750.4;6.5;116;;0;;;188;97;9034;86;0;510.4
JUN;01.10.1984 00:00;-6.6;-1.7;-4.5;0.4;0.8;0.5;31;2.1;0;-0.7;19;0;3.9;659;-13.1;1.8;0;759.6;6.4;98;;0;;;126;98;9882;114;0;511.6
JUN;01.11.1984 00:00;-10.6;-4.9;-7.9;1.3;1.2;1.6;30;2.1;0;0.1;28;0;0.4;652;-16.3;-0.4;0;836.7;8.7;114;;0;;;65;82;5388;85;0;596.7
JUN;01.12.1984 00:00;-14.4;-8.2;-11.5;0.2;0.1;0.5;31;1.6;0;0;31;0;-0.5;653.9;-25;2.7;0;975.3;7.9;100;;0;;;67;112;7765;128;0;727.3
JUN;01.01.1985 00:00;-21.6;-15.7;-18.9;-6.4;-6.1;-6.2;31;1.1;0;-0.3;31;0;-5.5;639.6;-34.2;-11;0;1207;6.3;82;;0;;;64;87;4903;70;0;959
JUN;01.02.1985 00:00;-14.9;-9.7;-12.7;0.6;1.4;0.5;28;1.6;0;0.2;28;0;-3.6;650.4;-21.6;1.1;0;916.8;8.6;115;;0;;;106;92;6299;86;0;692.8
JUN;01.03.1985 00:00;-18.5;-12.3;-15.7;-4.1;-4.1;-3.7;31;1.3;0;-0.4;31;0;-5.4;645.4;-25.9;-5.2;0;1106.2;8.4;115;;0;;;161;89;7193;74;0;858.2
JUN;01.04.1985 00:00;-13.7;-7.3;-10.7;-1.3;-1.7;-1;30;1.6;0;-0.6;28;0;0.7;650;-22.9;-1.6;0;921.8;7.9;122;;0;;;230;96;9874;103;0;681.8
JUN;01.05.1985 00:00;-8.7;-3.9;-6.7;-1.5;-0.9;-1.8;31;2.8;0;-0.4;25;0;1.3;652.3;-16.8;-4.1;0;829;7.9;132;;0;;;245;90;8539;93;0;581
JUN;01.06.1985 00:00;-7.9;-1.8;-5.1;-3.6;-3.9;-3.5;30;2.8;0;-1.3;20;0;2.5;657.4;-16.4;-3.4;0;754;6.1;115;;0;;;273;94;8070;79;0;514
JUN;01.07.1985 00:00;-1.7;3.5;0.6;0.2;0.4;0.1;20;3.8;0;-0.9;3;0;7.9;664.3;-7.8;1.4;0;599.9;5.7;112;;0;;;291;107;14821;136;0;351.9
JUN;01.08.1985 00:00;-3;2.6;-0.5;-1.1;-1.3;-0.9;22;3.4;0;-1.3;6;0;9.1;662.7;-11.7;-0.5;0;634.8;6.2;129;;0;;;253;106;14001;127;0;386.8
JUN;01.09.1985 00:00;-2.7;2.7;-0.2;2.2;2;2.2;24;2.9;0;-0.7;4;0;6.5;665.3;-9.8;5.2;0;605.7;6.1;109;;0;;;227;117;16808;160;0;365.7
JUN;01.10.1985 00:00;-5.4;-0.7;-3.3;1.6;2;1.5;30;2.4;0;-0.4;16;0;3.9;662.3;-10.5;5.1;0;723.1;4.9;75;;0;;;151;117;13087;151;0;475.1
JUN;01.11.1985 00:00;-15.5;-9.5;-12.8;-3.6;-3.7;-3;30;1.8;0;-0.2;30;0;-1;646.5;-23.4;-5.9;0;982.6;7.1;93;;0;;;69;88;5652;89;0;742.6
JUN;01.12.1985 00:00;-11.9;-6.3;-9.4;2.3;2.6;2.4;31;1.5;0;-0.1;29;0;0.9;653.8;-18.6;2.6;0;910.9;7.4;94;;0;;;68;114;8151;135;0;662.9
JUN;01.01.1986 00:00;-20.2;-13.1;-17;-4.5;-4.7;-3.6;31;1.7;0;0.3;31;0;-4.2;643;-26.9;-7.6;0;1146.8;12;156;;0;;;44;60;3135;45;0;898.8
JUN;01.02.1986 00:00;-19.8;-14.7;-17.6;-4.3;-3.5;-4.5;28;0.9;0;-0.5;28;0;-7.2;639;-35.4;-10.3;0;1052.3;6.5;87;;0;;;122;106;8942;122;0;828.3
JUN;01.03.1986 00:00;-15.6;-9.3;-12.9;-1.3;-1.2;-0.7;31;1.6;0;-0.1;31;0;-2.4;649.1;-22.3;-1.5;0;1020.7;6.6;90;;0;;;167;92;9472;98;0;772.7
JUN;01.04.1986 00:00;-13.8;-8.9;-11.6;-2.2;-1.8;-2.6;30;2;0;-0.2;30;0;-2.3;645.5;-25.3;-6.1;0;949.4;9.4;145;;0;;;164;68;2380;25;0;709.4
JUN;01.05.1986 00:00;-6.6;-1.4;-4.3;0.9;1.2;0.7;31;3.4;0;0.2;19;0;7.3;659.5;-15.3;3.1;0;753.6;5.5;92;;0;;;249;92;7477;82;0;505.6
JUN;01.06.1986 00:00;-5;0.3;-2.7;-1.2;-1;-1.4;24;3.4;0;-0.7;11;0;6.6;659.8;-15.9;-1;0;679.9;5;94;;0;;;322;111;13377;131;0;439.9
JUN;01.07.1986 00:00;-3.4;1.9;-1;-1.4;-1.3;-1.5;26;3.6;0;-1.1;9;0;6.2;662.7;-10.3;-0.2;0;651;3.3;65;;0;;;274;100;11449;105;0;403
JUN;01.08.1986 00:00;-3.3;2.5;-0.7;-1.3;-1.6;-1;22;3.7;0;-1;5;0;6.9;661.6;-12.8;-1.6;0;642.7;4.6;96;;0;;;243;102;12896;117;0;394.7
JUN;01.09.1986 00:00;-3.5;1.7;-1.2;1.2;1.2;1.2;27;2.9;0;-0.7;6;0;5.2;662.8;-10.6;2.7;0;635.1;5.7;102;;0;;;205;105;12573;120;0;395.1
JUN;01.10.1986 00:00;-6.7;-0.8;-4;0.9;0.7;1.4;27;2.3;0;-0.5;14;0;4.2;660.4;-17.4;3.2;0;744.6;6.2;95;;0;;;147;114;12595;145;0;496.6
JUN;01.11.1986 00:00;-10.8;-4.4;-7.7;1.5;1;2.1;30;1.5;0;-0.5;28;0;0.1;657.9;-19.9;5.5;0;830.6;7.2;95;;0;;;90;114;9056;142;0;590.6
JUN;01.12.1986 00:00;-15.8;-9.7;-13.3;-1.6;-1.3;-1;31;1.1;0;-0.5;31;0;-0.6;651.9;-27.3;0.7;0;1031.1;6.9;87;;0;;;57;96;6019;100;0;783.1
JUN;01.01.1987 00:00;-17.8;-11.4;-15.1;-2.6;-2.3;-1.9;31;1.3;0;-0.1;31;0;-4.7;645.6;-32.6;-5;0;1088.1;9.4;122;;0;;;72;98;7567;108;0;840.1
JUN;01.02.1987 00:00;-14.9;-10.3;-12.8;0.5;1.4;-0.1;28;1.5;0;0.1;28;0;-5.3;646.5;-22.6;-2.8;0;919.3;9.2;123;;0;;;100;87;5668;77;0;695.3
JUN;01.03.1987 00:00;-19.8;-13.8;-17.1;-5.5;-5.4;-5.2;31;1.2;0;-0.5;31;0;-3.7;645.7;-25.8;-4.9;0;1148.6;7.5;103;;0;;;173;95;7961;82;0;900.6
JUN;01.04.1987 00:00;-11.3;-5.4;-8.7;0.7;0.7;0.9;29;1.7;0;-0.5;27;0;5.4;654.1;-20.3;2.5;0;861.8;6.9;106;;0;;;262;109;12206;128;0;621.8
JUN;01.05.1987 00:00;-11.9;-5.4;-8.8;-3.6;-4.1;-3.3;31;2;0;-1.2;30;0;0.6;652.5;-19.9;-3.9;0;893.2;6.2;103;;0;;;274;101;9417;103;0;645.2
JUN;01.06.1987 00:00;-6.8;-1.5;-4.3;-2.8;-2.8;-3.2;28;3.2;0;-0.9;20;0;8.1;658.1;-11.8;-2.7;0;730.1;6.3;119;;0;;;220;76;6600;65;0;490.1
JUN;01.07.1987 00:00;-2.4;2.8;-0.1;-0.5;-0.3;-0.6;21;4.3;0;-0.4;6;0;7.2;661.9;-11.7;-1;0;622.4;5.5;108;;0;;;259;95;9876;91;0;374.4
JUN;01.08.1987 00:00;-2.9;2.3;-0.6;-1.2;-1.2;-1.2;24;3.7;0;-1;8;0;9.6;662.2;-11.4;-1;0;638.3;7.3;152;;0;;;227;95;10007;91;0;390.3
JUN;01.09.1987 00:00;-2.4;2.2;-0.4;2;2.3;1.7;21;3.6;0;0;6;0;5.9;663.9;-9.6;3.8;0;611.6;5.7;102;;0;;;202;104;12418;118;0;371.6
JUN;01.10.1987 00:00;-6.6;-1.7;-4.4;0.5;0.8;0.5;31;2.9;0;0.1;23;0;1.6;657.3;-14;0.1;0;756.1;8.8;135;;0;;;104;81;6243;72;0;508.1
JUN;01.11.1987 00:00;-12.8;-6.9;-10.2;-1;-1;-0.4;30;1.7;0;-0.3;28;0;0.6;651.4;-19.4;-1;0;906.9;8.1;107;;0;;;80;102;7054;111;0;666.9
JUN;01.12.1987 00:00;-10.9;-6.2;-8.9;2.8;3.6;2.5;31;1.9;0;0.3;31;0;-2.3;655.4;-17.4;4.2;0;894.9;8.2;104;;0;;;65;109;7531;125;0;646.9
JUN;01.01.1988 00:00;-15.5;-9.2;-12.8;-0.3;0;0.3;31;1.7;0;0.3;31;0;-4.6;648.4;-23.8;-2.2;0;1015.5;9.4;122;;0;;;53;72;4310;61;0;767.5
JUN;01.02.1988 00:00;-18.7;-11.5;-15.2;-1.9;-2.4;-1.3;29;1.1;0;-0.3;29;0;-2.7;646.3;-26.6;-3;0;1021.3;8.1;108;;0;;;100;87;5418;74;0;789.3
JUN;01.03.1988 00:00;-18.5;-12.5;-15.9;-4.3;-4.1;-3.9;31;1.5;0;-0.2;31;0;-5.5;645.2;-27;-5.4;0;1113.4;9;123;;0;;;119;66;3620;37;0;865.4
JUN;01.04.1988 00:00;-11.3;-6.5;-9.4;0;0.7;-0.2;30;2.2;0;0;30;0;-1.6;651.6;-18.5;0;0;880.7;6.3;97;;0;;;229;95;9737;102;0;640.7
JUN;01.05.1988 00:00;-6.6;-1.8;-4.6;0.6;1.2;0.3;31;3.4;0;0.2;24;0;5;655;-12.5;-1.4;0;763.2;6.6;110;;0;;;234;86;7153;78;0;515.2
JUN;01.06.1988 00:00;-5.8;-0.9;-3.8;-2.3;-1.8;-2.6;30;3.9;0;-0.2;13;0;2.7;657.3;-11.3;-3.5;0;713.6;5.2;98;;0;;;261;90;6891;68;0;473.6
JUN;01.07.1988 00:00;-2.5;3.1;0.2;-0.2;-0.4;-0.3;25;4;0;-0.7;5;0;8.4;662.4;-8.7;-0.5;0;613.9;5.8;114;;0;;;280;103;12583;116;0;365.9
JUN;01.08.1988 00:00;-2.1;3.6;0.7;0.1;-0.4;0.1;19;4.2;0;-0.5;4;0;7.3;662.5;-10.8;-0.7;0;598.2;4.7;98;;0;;;241;101;12400;113;0;350.2
JUN;01.09.1988 00:00;-4.5;0.2;-2.4;0;0.2;-0.3;29;3.2;0;-0.4;10;0;5.5;661.2;-11.9;1.1;0;670.9;6;107;;0;;;206;106;12242;117;0;430.9
JUN;01.10.1988 00:00;-6.3;-1.2;-4.1;0.8;1.1;1;31;3.5;0;0.7;19;0;1.8;659.1;-15.7;1.9;0;747.1;8.4;129;;0;;;95;74;5700;66;0;499.1
JUN;01.11.1988 00:00;-11.7;-6;-9.1;0.1;0.1;0.5;30;1.5;0;-0.5;30;0;-0.5;654.8;-28.3;2.4;0;874.1;5.7;75;;0;;;96;122;9627;151;0;634.1
JUN;01.12.1988 00:00;-14.6;-8.6;-11.9;-0.2;-0.1;0.1;31;1.7;0;0.1;31;0;-2.5;654.9;-23.5;3.7;0;988;8.4;106;;0;;;60;101;5920;98;0;740
JUN;01.01.1989 00:00;-11.3;-5.9;-8.9;3.6;4.2;3.6;31;1.1;0;-0.3;31;0;-1;661.8;-19.4;11.2;0;894.8;6.4;83;;0;;;99;134;11977;171;0;646.8
JUN;01.02.1989 00:00;-14.3;-9;-12;1.3;2;1.2;28;1.5;0;0.1;28;0;-4.9;653.3;-22.8;4;0;896.3;8.6;115;;0;;;100;87;6862;93;0;672.3
JUN;01.03.1989 00:00;-12.6;-6.3;-9.6;2;1.8;2.3;31;1.9;0;0.2;31;0;-1.5;653.5;-20.6;2.9;0;917.6;6.6;90;;0;;;188;104;9827;102;0;669.6
JUN;01.04.1989 00:00;-13.7;-8.3;-11.4;-2;-1.7;-2;30;2;0;-0.2;30;0;-3.4;645.7;-20.4;-5.9;0;942.2;8.6;132;;0;;;196;82;5124;54;0;702.2
JUN;01.05.1989 00:00;-6.5;-1;-4.3;0.9;1.3;1.1;31;3;0;-0.2;18;0;1.7;659.1;-13.5;2.7;0;752;4.8;80;;0;;;328;121;14276;156;0;504
JUN;01.06.1989 00:00;-6.6;-1.1;-4.2;-2.7;-2.6;-2.8;30;3.3;0;-0.8;16;0;4.7;658.4;-13.9;-2.4;0;724.6;4.5;85;;0;;;321;111;10094;99;0;484.6
JUN;01.07.1989 00:00;-2.6;2.5;-0.4;-0.8;-0.5;-0.9;24;4.6;0;-0.1;7;0;6.4;664.1;-8.4;1.2;0;631.6;5.7;112;;0;;;259;95;9095;84;0;383.6
JUN;01.08.1989 00:00;-2.8;2.2;-0.8;-1.4;-1.1;-1.3;23;4.2;0;-0.5;7;0;7.3;661.9;-12.3;-1.3;0;644.6;5.4;113;;0;;;249;104;12950;118;0;396.6
JUN;01.09.1989 00:00;-5.3;-0.2;-2.9;-0.5;-0.6;-0.7;30;3.7;0;0.1;15;0;5.1;660.5;-14.1;0.4;0;687.9;5.7;102;;0;;;184;95;9918;95;0;447.9
JUN;01.10.1989 00:00;-6.9;-1.7;-4.6;0.3;0.5;0.5;30;2.3;0;-0.5;20;0;6;660.7;-14.3;3.5;0;761.9;6.5;100;;0;;;149;116;12628;145;0;513.9
JUN;01.11.1989 00:00;-11;-5.9;-8.8;0.4;0.8;0.6;30;1.6;0;-0.4;30;0;-0.9;652.9;-20.1;0.5;0;863.6;5.9;78;;0;;;94;119;10204;160;0;623.6
JUN;01.12.1989 00:00;-10.5;-5.1;-8.2;3.5;4;3.6;31;1.4;0;-0.2;31;0;-0.2;652.4;-19.2;1.2;0;873.8;7.4;94;;0;;;66;111;8059;133;0;625.8
JUN;01.01.1990 00:00;-13.2;-8.1;-11;1.5;2.3;1.4;31;1.1;0;-0.3;31;0;-3.2;655.5;-19.7;4.9;0;960.5;6.4;83;;0;;;86;117;10377;148;0;712.5
JUN;01.02.1990 00:00;-13.4;-6.2;-9.9;3.4;2.9;4;28;1.8;0;0.4;28;0;-1;653.4;-21.9;4.1;0;838.1;7;93;;0;;;96;83;6723;91;0;614.1
JUN;01.03.1990 00:00;-13.2;-6.9;-10.5;1.1;1.2;1.7;31;1.6;0;-0.1;30;0;1.9;659;-25.1;8.4;0;946.5;7.6;104;;0;;;180;99;10886;112;0;698.5
JUN;01.04.1990 00:00;-13.9;-8.9;-11.8;-2.4;-1.9;-2.6;30;1.9;0;-0.3;30;0;-0.9;648.8;-18.7;-2.8;0;955.3;6.4;98;;0;;;223;93;7252;76;0;715.3
JUN;01.05.1990 00:00;-6.8;-1.6;-4.7;0.5;1;0.5;31;3.4;0;0.2;22;0;1;659;-15.3;2.6;0;765.8;4.3;72;;0;;;280;103;9836;108;0;517.8
JUN;01.06.1990 00:00;-5.5;0.2;-2.9;-1.4;-1.5;-1.5;26;3.8;0;-0.3;16;0;7.9;658.4;-12;-2.4;0;688;4.9;92;;0;;;260;90;8545;84;0;448
JUN;01.07.1990 00:00;-2.7;3.4;0.1;-0.3;-0.6;0;20;4.2;0;-0.5;3;0;8;663.9;-10.5;1;0;616.1;5.2;102;;0;;;276;101;13818;127;0;368.1
JUN;01.08.1990 00:00;-1.6;3.4;0.4;-0.2;0.1;-0.1;23;4.6;0;-0.1;3;0;9.9;664.9;-7;1.7;0;606.5;4.9;102;;0;;;249;104;13431;122;0;358.5
