"year_month","observed","trend","seasonal","deterministic","stochastic"
Jul 1963,0.5,-8.01495575788642,6.90254055755621,-1.11241520033021,1.61241520033021
Aug 1963,-2,-8.01471776992688,6.71681320520264,-1.29790456472424,-0.702095435275759
Sep 1963,-2.6,-8.01447978196734,5.35428060594397,-2.66019917602337,0.060199176023374
Oct 1963,-4.3,-8.0142417940078,2.46125991398206,-5.55298188002574,1.25298188002574
Nov 1963,-8.6,-8.01400380604826,-2.07411853252267,-10.0881223385709,1.48812233857093
Dec 1963,-11.6,-8.01376581808872,-4.8419790420544,-12.8557448601431,1.25574486014313
Jan 1964,-10.4,-8.01352783012918,-5.94363936829153,-13.9571671984207,3.55716719842071
Feb 1964,-12.9,-8.01328984216964,-6.63870768196064,-14.6519975241303,1.75199752413028
Mar 1964,-12.6,-8.0130518542101,-5.11606274575486,-13.129114599965,0.529114599964965
Apr 1964,-9.8,-8.01281386625056,-2.96420266395035,-10.9770165302009,1.17701653020091
May 1964,-5.1,-8.01257587829102,1.32404889197241,-6.68852698631861,1.58852698631861
Jun 1964,-1.2,-8.01233789033148,4.80500042237502,-3.20733746795646,2.00733746795646
Jul 1964,0,-8.01209990237194,6.88907136189431,-1.12302854047763,1.12302854047763
Aug 1964,-1.4,-8.0118619144124,6.72193146066408,-1.28993045374832,-0.110069546251684
Sep 1964,-1.5,-8.01162392645286,5.3436312761274,-2.66799265032546,1.16799265032546
Oct 1964,-9.1,-8.01138593849332,2.46957268282569,-5.54181325566763,-3.55818674433237
Nov 1964,-8.5,-8.01114795053378,-2.08772091911917,-10.098868869653,1.59886886965295
Dec 1964,-12.8,-8.01090996257424,-4.82194465281857,-12.8328546153928,0.0328546153928055
Jan 1965,-14.7,-8.0106719746147,-5.88606522923247,-13.8967372038472,-0.803262796152834
Feb 1965,-18.5,-8.01043398665516,-6.58754598903776,-14.5979799756929,-3.90202002430708
Mar 1965,-13.5,-8.01019599869562,-5.15174872062487,-13.1619447193205,-0.338055280679512
Apr 1965,-13.2,-8.00995801073608,-3.01340240029635,-11.0233604110324,-2.17663958896757
May 1965,-7.5,-8.00972002277654,1.32084655876783,-6.68887346400871,-0.811126535991292
Jun 1965,-2.8,-8.009482034817,4.79048303529654,-3.21899899952045,0.418998999520455
Jul 1965,-2.4,-8.00924404685746,6.87582408837534,-1.13341995848212,-1.26658004151788
Aug 1965,-2.4,-8.00900605889792,6.72713793838166,-1.28186812051625,-1.11813187948375
Sep 1965,-4.8,-8.00876807093838,5.3329364686802,-2.67583160225818,-2.12416839774182
Oct 1965,-3.3,-8.00853008297883,2.47762335004464,-5.5309067329342,2.2309067329342
Nov 1965,-12.7,-8.0082920950193,-2.10180203133439,-10.1100941263537,-2.58990587364631
Dec 1965,-13.5,-8.00805410705975,-4.80266713071776,-12.8107212377775,-0.689278762222486
Jan 1966,-14.9,-8.00781611910021,-5.87372224994498,-13.8815383690452,-1.01846163095481
Feb 1966,-10.5,-8.00757813114067,-6.52335869446495,-14.5309368256056,4.03093682560563
Mar 1966,-14.9,-8.00734014318113,-5.1593497016413,-13.1666898448224,-1.73331015517757
Apr 1966,-9,-8.00710215522159,-3.0486207049865,-11.0557228602081,2.05572286020809
May 1966,-6.6,-8.00686416726205,1.30676246036109,-6.70010170690096,0.100101706900963
Jun 1966,-2.7,-8.00662617930251,4.77371683147168,-3.23290934783083,0.532909347830834
Jul 1966,-2.9,-8.00638819134297,6.86862495299905,-1.13776323834393,-1.76223676165607
Aug 1966,-2.3,-8.00615020338343,6.73674935916525,-1.26940084421818,-1.03059915578182
Sep 1966,-0.5,-8.00591221542389,5.33028733039301,-2.67562488503088,2.17562488503088
Oct 1966,-5,-8.00567422746435,2.49184284036078,-5.51383138710357,0.513831387103573
Nov 1966,-14.3,-8.00543623950481,-2.12156394583508,-10.1270001853399,-4.17299981466011
Dec 1966,-14.4,-8.00519825154527,-4.79991391764706,-12.8051121691923,-1.59488783080767
Jan 1967,-14.2,-8.00496026358573,-5.86203199224409,-13.8669922558298,-0.333007744170175
Feb 1967,-13.1,-8.00472227562619,-6.45959897236661,-14.4643212479928,1.3643212479928
Mar 1967,-12.9,-8.00448428766665,-5.16715310602005,-13.1716373936867,0.271637393686698
Apr 1967,-12,-8.00424629970711,-3.0838899692394,-11.0881362689465,-0.911863731053488
May 1967,-6.7,-8.00400831174757,1.29277886619115,-6.71122944555642,0.0112294455564204
Jun 1967,-3.8,-8.00377032378803,4.75711687941491,-3.24665344437312,-0.553346555626884
Jul 1967,0.8,-8.00353233582849,6.86165781692215,-1.14187451890633,1.94187451890633
Aug 1967,-0.4,-8.00329434786895,6.74658741061918,-1.25670693724977,0.856706937249765
Sep 1967,-3.7,-8.00305635990941,5.32785945414711,-2.6751969057623,-1.0248030942377
Oct 1967,-3.3,-8.00281837194987,2.50624624047472,-5.49657213147514,2.19657213147514
Nov 1967,-7.4,-8.00258038399033,-2.14117930278144,-10.1437596867718,2.74375968677177
Dec 1967,-14.8,-8.00234239603079,-4.79705642011625,-12.799398816147,-2.00060118385296
Jan 1968,-16.8,-8.00210440807125,-5.85027972317732,-13.8523841312486,-2.94761586875143
Feb 1968,-13.7,-8.00186642011171,-6.39580227956563,-14.3976686996773,0.697668699677333
Mar 1968,-11.9,-8.00162843215217,-5.17494458035941,-13.1765730125116,1.27657301251157
Apr 1968,-8.7,-8.00139044419263,-3.11915307394711,-11.1205435181397,2.42054351813974
May 1968,-6.8,-8.00115245623309,1.27879566107221,-6.72235679516088,-0.0776432048391227
Jun 1968,-3.5,-8.00091446827355,4.74051712188365,-3.2603973463899,-0.239602653610102
Jul 1968,-1.6,-8.00067648031401,6.85469068084526,-1.14598579946874,-0.454014200531257
Aug 1968,-2.7,-8.00043849235447,6.75642985880342,-1.24400863355105,-1.45599136644895
Sep 1968,-3.9,-8.00020050439493,5.32544037136182,-2.67476013303311,-1.22523986696689
Oct 1968,-3.5,-7.99996251643539,2.52071225902075,-5.47925025741464,1.97925025741464
Nov 1968,-8.4,-7.99972452847584,-2.16067821632426,-10.1604027448001,1.7604027448001
Dec 1968,-15.2,-7.9994865405163,-4.79388967196221,-12.7933762124785,-2.40662378752148
Jan 1969,-12.6,-7.99924855255676,-5.83802539626763,-13.8372739488244,1.23727394882439
Feb 1969,-18.8,-7.99901056459722,-6.33112427314271,-14.3301348377399,-4.46986516226007
Mar 1969,-12.9,-7.99877257663768,-5.18147548529782,-13.1802480619355,0.280248061935504
Apr 1969,-11.9,-7.99853458867814,-3.15261487698491,-11.1511494656631,-0.748850534336949
May 1969,-5,-7.9982966007186,1.26715448989214,-6.73114211082646,1.73114211082646
Jun 1969,-4.8,-7.99805861275906,4.72685470237577,-3.27120391038329,-1.52879608961671
Jul 1969,0.1,-7.99782062479952,6.85125618687628,-1.14656443792325,1.24656443792325
Aug 1969,-2.6,-7.99758263683998,6.77030972666824,-1.22727291017174,-1.37272708982826
Sep 1969,-1.2,-7.99734464888044,5.3275634858298,-2.66978116305065,1.46978116305065
Oct 1969,-2.6,-7.9971066609209,2.5399605396922,-5.45714612122871,2.85714612122871
Nov 1969,-10.6,-7.99686867296136,-2.17515480286949,-10.1720234758309,-0.427976524169145
Dec 1969,-16.1,-7.99663068500182,-4.78591367033725,-12.7825443553391,-3.31745564466093
Jan 1970,-12.4,-7.99639269704228,-5.85952519475897,-13.8559178918013,1.45591789180125
Feb 1970,-17.8,-7.99615470908274,-6.32159775483201,-14.3177524639148,-3.48224753608525
Mar 1970,-16.8,-7.9959167211232,-5.19452710046282,-13.190443821586,-3.60955617841398
Apr 1970,-14.7,-7.99567873316366,-3.16726010028429,-11.162938833448,-3.53706116655205
May 1970,-8.7,-7.99544074520412,1.25115132674032,-6.7442894184638,-1.9557105815362
Jun 1970,-2.4,-7.99520275724458,4.69885839746356,-3.29634435978102,0.896344359781017
Jul 1970,-1.5,-7.99496476928504,6.87823014101905,-1.11673462826599,-0.383265371734012
Aug 1970,-1,-7.9947267813255,6.78586329303191,-1.20886348829359,0.208863488293592
Sep 1970,-1.1,-7.99448879336596,5.33300071737692,-2.66148807598904,1.56148807598904
Oct 1970,-6.6,-7.99425080540642,2.55974192331856,-5.43450888208786,-1.16549111791214
Nov 1970,-8.5,-7.99401281744688,-2.15615020903416,-10.150163026481,1.65016302648103
Dec 1970,-14.1,-7.99377482948734,-4.753912387308,-12.7476872167953,-1.35231278320466
Jan 1971,-14.1,-7.9935368415278,-5.88645054850498,-13.8799873900328,-0.220012609967224
Feb 1971,-14.7,-7.99329885356826,-6.31723766287364,-14.3105365164419,-0.389463483558107
Mar 1971,-16.7,-7.99306086560872,-5.21248601307781,-13.2055468786865,-3.49445312131347
Apr 1971,-8.4,-7.99282287764918,-3.18625646264411,-11.1790793402933,2.77907934029329
May 1971,-5.1,-7.99258488968964,1.23135318291761,-6.76123170677202,1.66123170677202
Jun 1971,-5.1,-7.9923469017301,4.66770496152296,-3.32464194020713,-1.77535805979287
Jul 1971,0.2,-7.99210891377056,6.90268481377594,-1.08942409999462,1.28942409999462
Aug 1971,0.5,-7.99187092581101,6.7994544237836,-1.19241650202742,1.69241650202742
Sep 1971,-3.4,-7.99163293785147,5.33703235908599,-2.65460057876548,-0.745399421234518
Oct 1971,-3,-7.99139494989193,2.57850870666258,-5.41288624322936,2.41288624322936
Nov 1971,-11.1,-7.99115696193239,-2.13776922592545,-10.1289261878578,-0.971073812142153
Dec 1971,-8.7,-7.99091897397285,-4.72231889935205,-12.7132378733249,4.0132378733249
Jan 1972,-14,-7.99068098601331,-5.91356788167095,-13.9042488676843,-0.0957511323157316
Feb 1972,-13,-7.99044299805377,-6.31298784952658,-14.3034308475804,1.30343084758036
Mar 1972,-11.7,-7.99020501009423,-5.23047350349547,-13.2206785135897,1.52067851358971
Apr 1972,-11.1,-7.98996702213469,-3.20526747849659,-11.1952345006313,0.09523450063128
May 1972,-8.3,-7.98972903417515,1.21155430991227,-6.77817472426288,-1.52182527573712
Jun 1972,-3.6,-7.98949104621561,4.63655116099104,-3.35293988522457,-0.247060114775432
Jul 1972,-1.1,-7.98925305825607,6.92713948653283,-1.06211357172324,-0.0378864282767553
Aug 1972,-1.9,-7.98901507029653,6.81304431904443,-1.1759707512521,-0.724029248747898
Sep 1972,-6.4,-7.98877708233699,5.34106152981335,-2.64771555252365,-3.75228444747636
Oct 1972,-5.6,-7.98853909437745,2.59726467771288,-5.39127441666457,-0.208725583335431
Nov 1972,-9.8,-7.98830110641791,-2.11940739642246,-10.1077085028404,0.307708502840367
Dec 1972,-10.2,-7.98806311845837,-4.69075905960128,-12.6788221780597,2.47882217805965
Jan 1973,-12,-7.98782513049883,-5.94073335764159,-13.9285584881404,1.92855848814042
Feb 1973,-16.8,-7.98758714253929,-6.30879226798699,-14.2963794105263,-2.50362058947372
Mar 1973,-13.8,-7.98734915457975,-5.24852131472339,-13.2358704693031,-0.56412953069686
Apr 1973,-14.3,-7.98711116662021,-3.2243134027642,-11.2114245693844,-3.08857543061559
May 1973,-5.2,-7.98687317866067,1.19174594088691,-6.79512723777376,1.59512723777376
Jun 1973,-2.2,-7.98663519070113,4.60547314804878,-3.38116204265235,1.18116204265235
Jul 1973,-2.2,-7.98639720274159,6.95175523048904,-1.03464197225255,-1.16535802774745
Aug 1973,0.8,-7.98615921478205,6.82696533022677,-1.15919388455528,1.95919388455528
Sep 1973,-2.2,-7.98592122682251,5.34559186118439,-2.64032936563812,0.440329365638118
Oct 1973,-6.2,-7.98568323886297,2.61676849275935,-5.36891474610362,-0.831085253896385
Nov 1973,-10.4,-7.98544525090343,-2.10005103957082,-10.0854962904743,-0.31450370952575
Dec 1973,-13.4,-7.98520726294389,-4.65792064704332,-12.6431279099872,-0.756872090012797
Jan 1974,-10.7,-7.98496927498435,-5.95241057887532,-13.9373798538597,3.23737985385966
Feb 1974,-13.9,-7.98473128702481,-6.31031028814954,-14.2950415751744,0.39504157517435
Mar 1974,-12.5,-7.98449329906527,-5.27275497139511,-13.2572482704604,0.757248270460376
Apr 1974,-11.4,-7.98425531110573,-3.2465113596592,-11.2307666707649,-0.169233329235075
May 1974,-7.7,-7.98401732314619,1.18425765311022,-6.79975967003597,-0.900240329964034
Jun 1974,-5,-7.98377933518664,4.55103748095742,-3.43274185422922,-1.56725814577078
Jul 1974,-2.1,-7.9835413472271,6.97959522759528,-1.00394611963182,-1.09605388036818
Aug 1974,-0.1,-7.98330335926756,6.85068520475832,-1.13261815450925,1.03261815450925
Sep 1974,-4.1,-7.98306537130802,5.34423230707922,-2.6388330642288,-1.4611669357712
Oct 1974,-14.6,-7.98282738334848,2.60240790503435,-5.38041947831413,-9.21958052168587
Nov 1974,-11.7,-7.98258939538894,-2.08602015777451,-10.0686095531635,-1.63139044683654
Dec 1974,-12.1,-7.9823514074294,-4.58774424932972,-12.5700956567591,0.470095656759126
Jan 1975,-10.9,-7.98211341946986,-5.9629871794681,-13.945100598938,3.04510059893796
Feb 1975,-12.1,-7.98187543151032,-6.31101947114269,-14.292894902653,2.19289490265302
Mar 1975,-15,-7.98163744355078,-5.29647157436897,-13.2781090179198,-1.72189098208025
Apr 1975,-10.9,-7.98139945559124,-3.26839923756112,-11.2497986931524,0.349798693152364
May 1975,-6.8,-7.9811614676317,1.17687246962183,-6.80428899800987,0.0042889980098737
Jun 1975,-4.9,-7.98092347967216,4.49657969448811,-3.48434378518405,-1.41565621481595
Jul 1975,-1.1,-7.98068549171262,7.00728788165732,-0.973397610055305,-0.126602389944695
Aug 1975,-1.1,-7.98044750375308,6.87421569806863,-1.10623180568445,0.00623180568445347
Sep 1975,-1.8,-7.98020951579354,5.34264133357579,-2.63756818221776,0.837568182217755
Oct 1975,-6.5,-7.979971527834,2.58783628672207,-5.39213524111194,-1.10786475888806
Nov 1975,-10.5,-7.97973353987446,-2.0721799177545,-10.051913457629,-0.448086542371037
Dec 1975,-9.6,-7.97949555191492,-4.51771304905032,-12.4972086009652,2.89720860096524
Jan 1976,-14.9,-7.97925756395538,-5.97366353315296,-13.9529210971083,-0.947078902891663
Feb 1976,-12.1,-7.97901957599584,-6.3117903659523,-14.2908099419481,2.19080994194814
Mar 1976,-13.9,-7.9787815880363,-5.32021184788366,-13.29899343592,-0.60100656408004
Apr 1976,-10.9,-7.97854360007676,-3.29029939841267,-11.2688429984894,0.368842998489429
May 1976,-5.9,-7.97830561211722,1.16948639077501,-6.80881922134221,0.908819221342206
Jun 1976,-2.3,-7.97806762415768,4.44212146033959,-3.53594616381809,1.23594616381809
Jul 1976,-1.1,-7.97782963619814,7.03498053571935,-0.942849100478787,-0.157150899521213
Aug 1976,-3.2,-7.9775916482386,6.89774292311308,-1.07984872512552,-2.12015127487448
Sep 1976,-5,-7.97735366027906,5.34104382354063,-2.63630983673842,-2.36369016326158
Oct 1976,-5.4,-7.97711567231952,2.57322036889311,-5.40389530342641,0.00389530342641109
Nov 1976,-11.5,-7.97687768435998,-2.05842174023612,-10.0352994245961,-1.4647005754039
Dec 1976,-14.7,-7.97663969640044,-4.44790811525284,-12.4245478116533,-2.27545218834672
Jan 1977,-15.1,-7.9764017084409,-5.98471035730004,-13.9611120657409,-1.13888793425907
Feb 1977,-13.9,-7.97616372048136,-6.31324127616335,-14.2894049966447,0.389404996644709
Mar 1977,-10,-7.97592573252181,-5.34494168173903,-13.3208674142608,3.32086741426084
Apr 1977,-11.7,-7.97568774456228,-3.31366985874713,-11.2893576033094,-0.410642396690598
May 1977,-7.5,-7.97544975660274,1.16014927330306,-6.81530048329968,-0.684699516700321
Jun 1977,-4,-7.97521176864319,4.38513932260566,-3.59007244603754,-0.409927553962462
Jul 1977,-1,-7.97497378068365,7.0595764212357,-0.915397359447952,-0.0846026405520481
Aug 1977,-2.5,-7.97473579272411,6.91766394630031,-1.0570718464238,-1.4429281535762
Sep 1977,-4,-7.97449780476457,5.33533067833673,-2.63916712642785,-1.36083287357215
Oct 1977,-3.5,-7.97425981680503,2.55420599953665,-5.42005381726839,1.92005381726839
Nov 1977,-12.6,-7.97402182884549,-2.04934483060399,-10.0233666594495,-2.57663334055051
Dec 1977,-10.4,-7.97378384088595,-4.38268105356223,-12.3564648944482,1.95646489444819
Jan 1978,-14.9,-7.97354585292641,-5.96889882034252,-13.9424446732689,-0.957555326731072
Feb 1978,-15,-7.97330786496687,-6.29637707881513,-14.269684943782,-0.730315056218
Mar 1978,-12.8,-7.97306987700733,-5.33713402698257,-13.3102039039899,0.5102039039899
Apr 1978,-12.4,-7.97283188904779,-3.33989515730571,-11.3127270463535,-1.08727295364649
May 1978,-7.9,-7.97259390108825,1.15026237060914,-6.82233153047911,-1.07766846952089
Jun 1978,-4.8,-7.97235591312871,4.33978752688211,-3.6325683862466,-1.1674316137534
Jul 1978,-2.3,-7.97211792516917,7.07401534967981,-0.898102575489358,-1.40189742451064
Aug 1978,-2.1,-7.97187993720963,6.94993915741554,-1.02194077979409,-1.07805922020591
Sep 1978,-3.8,-7.97164194925009,5.30446414160958,-2.66717780764051,-1.13282219235949
Oct 1978,-4.4,-7.97140396129055,2.49838309136698,-5.47302086992357,1.07302086992357
Nov 1978,-8,-7.97116597333101,-2.05927044760262,-10.0304364209336,2.03043642093363
Dec 1978,-11.5,-7.97092798537147,-4.32125328555923,-12.2921812709307,0.7921812709307
Jan 1979,-16.6,-7.97068999741193,-5.9485172848603,-13.9192072822722,-2.68079271772778
Feb 1979,-13.2,-7.97045200945239,-6.27514024388182,-14.2455922533342,1.04559225333421
Mar 1979,-13.2,-7.97021402149285,-5.32515109558064,-13.2953651170735,0.0953651170734879
Apr 1979,-13.2,-7.96997603353331,-3.36240104504014,-11.3323770785734,-1.86762292142655
May 1979,-7.3,-7.96973804557377,1.14363901291808,-6.82609903265569,-0.473900967344314
Jun 1979,-2,-7.96950005761423,4.29714038328155,-3.67235967433268,1.67235967433268
Jul 1979,-2.2,-7.96926206965469,7.09060003736702,-0.878662032287664,-1.32133796771234
Aug 1979,-2.4,-7.96902408169515,6.98385792669329,-0.985166155001856,-1.41483384499814
Sep 1979,-1.5,-7.96878609373561,5.27473896196439,-2.69404713177121,1.19404713177121
Oct 1979,-4.6,-7.96854810577607,2.44335696671328,-5.52519113906279,0.92519113906279
Nov 1979,-9.8,-7.96831011781653,-2.06874385465128,-10.0370539724678,0.237053972467802
Dec 1979,-12.8,-7.96807212985699,-4.25954455102478,-12.2276166808818,-0.572383319118231
Jan 1980,-16.2,-7.96783414189745,-5.92802602626518,-13.8958601681626,-2.30413983183738
Feb 1980,-12.6,-7.9675961539379,-6.25384289345408,-14.221439047392,1.62143904739198
Mar 1980,-13,-7.96361421750737,-5.31315685630274,-13.2767710738101,0.276771073810115
Apr 1980,-14.2,-7.95963228107685,-3.38490117717772,-11.3445334582546,-2.85546654174543
May 1980,-8.2,-7.95565034464633,1.13701585854474,-6.81863448610159,-1.38136551389841
Jun 1980,-5.4,-7.9516684082158,4.25449334133985,-3.69717506687595,-1.70282493312405
Jul 1980,-3,-7.94768647178527,7.10718472505424,-0.840501746731039,-2.15949825326896
Aug 1980,0,-7.94370453535475,7.01777626217168,-0.925928273183071,0.925928273183071
Sep 1980,-1.5,-7.93972259892422,5.24501291472048,-2.69470968420374,1.19470968420374
Oct 1980,-7.1,-7.9357406624937,2.38832251734059,-5.54741814515311,-1.55258185484689
Nov 1980,-10.5,-7.93175872606318,-2.07823304353919,-10.0099917696024,-0.490008230397637
Dec 1980,-14.7,-7.92777678963264,-4.19789374237336,-12.125670532006,-2.57432946799399
Jan 1981,-15.6,-7.92379485320212,-5.90763483759684,-13.831429690799,-1.76857030920103
Feb 1981,-14.6,-7.9198129167716,-6.2327792344921,-14.1525921512637,-0.447407848736297
Mar 1981,-10.5,-7.91583098034107,-5.30152993002959,-13.2173609103707,2.71736091037066
Apr 1981,-9.3,-7.91184904391055,-3.40804662547231,-11.3198956693829,2.01989566938286
May 1981,-6.8,-7.90786710748002,1.12946938486212,-6.7783977226179,-0.0216022773820992
Jun 1981,-3.1,-7.90388517104949,4.21050734294195,-3.69337782810754,0.593377828107541
Jul 1981,-2.1,-7.89990323461897,7.12201481913834,-0.77788841548063,-1.32211158451937
Aug 1981,-0.4,-7.89592129818845,7.04946121646484,-0.846460081723605,0.446460081723605
Sep 1981,-2.9,-7.89193936175791,5.21257469870921,-2.6793646630487,-0.220635336951299
Oct 1981,-7.5,-7.88795742532739,2.33017474906464,-5.55778267626275,-1.94221732373725
Nov 1981,-11.2,-7.88397548889687,-2.09123670146625,-9.97521219036313,-1.22478780963687
Dec 1981,-15.7,-7.87999355246634,-4.13994683997703,-12.0199403924434,-3.68005960755663
Jan 1982,-12.8,-7.87601161603582,-5.88774538434284,-13.7637570003787,0.963757000378653
Feb 1982,-13.1,-7.87202967960529,-6.20665135182164,-14.0786810314269,0.978681031426936
Mar 1982,-14.7,-7.86804774317476,-5.27997032926827,-13.148018072443,-1.55198192755697
Apr 1982,-10.8,-7.86406580674424,-3.41757298480277,-11.281638791547,0.481638791547011
May 1982,-6.1,-7.86008387031372,1.13883324898043,-6.72125062133329,0.621250621333293
Jun 1982,-2.4,-7.85610193388319,4.19705662444086,-3.65904530944233,1.25904530944233
Jul 1982,0.8,-7.85211999745266,7.13196648228993,-0.720153515162729,1.52015351516273
Aug 1982,-0.7,-7.84813806102214,7.06931075538735,-0.778827305634793,0.0788273056347928
Sep 1982,-0.3,-7.84415612459161,5.16391646570396,-2.68023965888764,2.38023965888764
Oct 1982,-6.4,-7.84017418816109,2.2955801947952,-5.54459399336588,-0.855406006634116
Nov 1982,-8.5,-7.83619225173057,-2.1165046421679,-9.95269689389847,1.45269689389847
Dec 1982,-12.6,-7.83221031530003,-4.14406828679479,-11.9762786020948,-0.62372139790518
Jan 1983,-10.9,-7.82822837886951,-5.86446473671378,-13.6926931155833,2.7926931155833
Feb 1983,-16.5,-7.82424644243899,-6.17701796186757,-14.0012644043066,-2.49873559569344
Mar 1983,-11.3,-7.82026450600846,-5.25479090831477,-13.0750554143232,1.77505541432322
Apr 1983,-10.7,-7.81628256957793,-3.42368227260263,-11.2399648421806,0.539964842180561
May 1983,-8.2,-7.81230063314741,1.15141143596776,-6.66088919717965,-1.53911080282035
Jun 1983,-2.4,-7.80831869671688,4.18643395236777,-3.62188474434911,1.22188474434911
Jul 1983,2.7,-7.80433676028636,7.1443599154285,-0.659976844857861,3.35997684485786
Aug 1983,-0.6,-7.80035482385584,7.09115015015805,-0.709204673697786,0.109204673697786
Sep 1983,-1.6,-7.7963728874253,5.11679617440814,-2.67957671301717,1.07957671301717
Oct 1983,-4.9,-7.79239095099478,2.26213525890082,-5.53025569209396,0.630255692093959
Nov 1983,-7.7,-7.78840901456426,-2.14101128782885,-9.92942030239312,2.22942030239312
Dec 1983,-11.2,-7.78442707813373,-4.14767442283324,-11.932101500967,0.732101500966973
Jan 1984,-15.4,-7.7804451417032,-5.84091476256683,-13.62135990427,-1.77864009572997
Feb 1984,-16.6,-7.77646320527268,-6.14722534209834,-13.923688547371,-2.67631145262898
Mar 1984,-15,-7.77248126884215,-5.22956235424884,-13.002043623091,-1.99795637690901
Apr 1984,-11.2,-7.76849933241163,-3.42976618401436,-11.198265516426,-0.00173448357401007
May 1984,-8.9,-7.76451739598111,1.16399124261891,-6.6005261533622,-2.2994738466378
Jun 1984,-4.6,-7.76053545955058,4.17581209012658,-3.58472336942399,-1.01527663057601
Jul 1984,-1.4,-7.75655352312005,7.15675334856706,-0.599800174552993,-0.800199825447007
Aug 1984,-1.5,-7.75257158668953,7.11298908822961,-0.639582498459918,-0.860417501540082
Sep 1984,-5,-7.748589650259,5.06967496971403,-2.67891468054497,-2.32108531945503
Oct 1984,-4.5,-7.74460771382848,2.22869339458539,-5.51591431924309,1.01591431924309
Nov 1984,-7.9,-7.74062577739795,-2.16551087693365,-9.9061366543316,2.0061366543316
Dec 1984,-11.5,-7.73664384096742,-4.15124648010257,-11.88789032107,0.387890321069992
Jan 1985,-18.9,-7.7326619045369,-5.81730368743777,-13.5499655919747,-5.35003440802533
Feb 1985,-12.7,-7.72867996810638,-6.11734095335979,-13.8460209214662,1.14602092146616
Mar 1985,-15.7,-7.72469803167585,-5.20421136322638,-12.9289093949022,-2.77109060509777
Apr 1985,-10.7,-7.72071609524532,-3.43575030140782,-11.1564663966531,0.456466396653143
May 1985,-6.7,-7.7167341588148,1.17664820035009,-6.54008595846471,-0.15991404153529
Jun 1985,-5.1,-7.71275222238427,4.16515121737154,-3.54760100501273,-1.55239899498727
Jul 1985,0.6,-7.70877028595375,7.16899160959787,-0.539778676355881,1.13977867635588
Aug 1985,-0.5,-7.70478834952323,7.1344581558523,-0.570330193670928,0.0703301936709284
Sep 1985,-0.2,-7.70080641309269,5.02196919622993,-2.67883721686277,2.47883721686277
Oct 1985,-3.3,-7.69682447666217,2.1944225367782,-5.50240193988397,2.20240193988398
Nov 1985,-12.8,-7.69284254023165,-2.19108388423194,-9.88392642446359,-2.91607357553641
Dec 1985,-9.4,-7.68886060380112,-4.15612986966355,-11.8449904734647,2.44499047346466
Jan 1986,-17,-7.6848786673706,-5.78657466929567,-13.4714533366663,-3.52854666333374
Feb 1986,-17.6,-7.68089673094007,-6.11892981936799,-13.7998265503081,-3.80017344969194
Mar 1986,-12.9,-7.67691479450954,-5.19302802805576,-12.8699428225653,-0.0300571774347009
Apr 1986,-11.6,-7.67293285807902,-3.42878109192629,-11.1017139500053,-0.498286049994697
May 1986,-4.3,-7.6689509216485,1.22463733933888,-6.44431358230962,2.14431358230962
Jun 1986,-2.7,-7.66496898521796,4.1826588741853,-3.48231011103267,0.782310111032666
Jul 1986,-1,-7.66098704878744,7.16782223685144,-0.493164811936003,-0.506835188063997
Aug 1986,-0.7,-7.65700511235692,7.15948879682348,-0.49751631553344,-0.20248368446656
Sep 1986,-1.2,-7.65302317592639,4.96482929881278,-2.68819387711361,1.48819387711361
Oct 1986,-4,-7.64904123949587,2.18725987081449,-5.46178136868138,1.46178136868138
Nov 1986,-7.7,-7.64505930306534,-2.23219239908726,-9.8772517021526,2.17725170215261
Dec 1986,-13.3,-7.64107736663481,-4.19820736799992,-11.8392847346347,-1.46071526536527
Jan 1987,-15.1,-7.63709543020429,-5.75513959181966,-13.3922350220239,-1.70776497797605
Feb 1987,-12.8,-7.63311349377377,-6.11960154687515,-13.7527150406489,0.952715040648918
Mar 1987,-17.1,-7.62913155734323,-5.18071647521698,-12.8098480325602,-4.29015196743978
Apr 1987,-8.7,-7.62514962091271,-3.42062584139974,-11.0457754623124,2.34577546231245
May 1987,-8.8,-7.62116768448219,1.27387034274954,-6.34729734173265,-2.45270265826735
Jun 1987,-4.3,-7.61718574805166,4.20134719718582,-3.41583855086584,-0.884161449134162
Jul 1987,-0.1,-7.61320381162114,7.16777033205665,-0.445433479564491,0.345433479564491
Aug 1987,-0.6,-7.60922187519061,7.18547332125356,-0.423748553937051,-0.176251446062949
Sep 1987,-0.4,-7.60523993876008,4.9084797003618,-2.69676023839828,2.29676023839828
Oct 1987,-4.4,-7.60125800232956,2.18070307631631,-5.42055492601325,1.02055492601325
Nov 1987,-10.2,-7.59727606589904,-2.27287946997771,-9.87015553587675,-0.329844464123251
Dec 1987,-8.9,-7.5932941294685,-4.23999526479697,-11.8332893942655,2.93328939426547
Jan 1988,-12.8,-7.58931219303798,-5.72354675522985,-13.3128589482678,0.512858948267834
Feb 1988,-15.2,-7.58533025660746,-6.12017970723515,-13.7055099638426,-1.49449003615739
Mar 1988,-15.9,-7.58134832017693,-5.16837554719766,-12.7497238673746,-3.15027613262541
Apr 1988,-9.4,-7.57736638374641,-3.41245543522686,-10.9898218189733,1.58982181897326
May 1988,-4.6,-7.57338444731589,1.32310428227231,-6.25028016504357,1.65028016504357
